INDEX PHOTON_ID_2 PHOTON_ID_1 TAU K_2 K_1 MEAN_R MEAN_I STD
199 1 1 12 1 2 2432906362046777601250413223085963301425406350344710835647561804980932973839985499347521393518667998486981448349467956150032506154578516823445337498256803057779756678876678678735032896691728452200104352519832138652399039126101452742721536.00000000 -43503850676110457920580335624337449461085473360989482036656869048004181893773570825188373497242300857216247933591489087673180563934071591193741850831109797380830902205184297369650376872402255323652449962786475580897487749120.00000000 Inf
200 1 1 12 1 3 2424508441905555049911731938434934635197844860877783702404880791994712143503620179821232636159625971485215876056622283621302377006843152536740757602263529121403212517285958919044565227296062595310649117806992854361332806243231180410322944.00000000 -41461697564428682634136688723318087999880531417325183087922518610177597124629262299294319802111946199881700476191546148660543320769752566318187918976501290740918923230451172705110561026343518243652961265727425321665684307968.00000000 Inf
201 1 1 12 2 0 -3533941879541898505814543921848498133823652684251505557521896129673738653218398611813851034495060035792986234862039268524600408972827085161327663319556968606016390608855662431128419583739462221921715610162795903436038957223043711467782144.00000000 75602168201253474566390878095705206963664600518376362895162523430843135455165170665082712943412825692308375651770120465656184648996131575268947850727993478954778579227466507555140895071855788300757603320625805004134538018816.00000000 Inf
202 1 1 12 2 1 838841561225557369037454160597563543181672152748850649303060987384349013865040850850384349615991501911248446797898951094677154568217144416263477771072829928298923854599266000632517119549229162244990704465650314185560337638395465953181696.00000000 -17938926129510958011142754560642382509979318656626262325610988166263682326449967927169212609334679280390191505265348628790611641837091403476151265860373878636537975560537674808215879127447766167750924320399346262991901294592.00000000 Inf
203 1 1 12 2 2 -715264225682228669238734893326038667463142140358687418796972872874344854024129986628340999065260279962744646217646058257193441618979654182429879414057653802950939092511437206512664589727787095984234562695922007916728954606912767061393408.00000000 -4056722027722267116063671480325088294479136750577300495946817590442058667381038499322899458892531467785086387627199683085489401634399350383012262727931897297668994219714136067846876606515729195611800161226751198334019436544.00000000 Inf
204 1 1 12 2 3 838841561225557369037454160597563543181672152748850649303060987384349013865040850850384349615991501911248446797898951094677154568217144416263477771072829928298923854599266000632517119549229162244990704465650314185560337638395465953181696.00000000 -17938926129510958011142754560642382509979318656626262325610988166263682326449967927169212609334679280390191505265348628790611641837091403476151265860373878636537975560537674808215879127447766167750924320399346262991901294592.00000000 Inf
205 1 1 12 3 0 2429848245211232123593818493281865162984149239431225958384342803029691644231484069821068777097237816955693682031246836853791448213309912561122532945654531262051547761369053373990866372261743684026255194009729450939341620161257250603663360.00000000 -43657268961676630163494964188077098400183014286791251991045887805916228867337112989542323008092785420325868694741860877225848061824972689011195344110184643330885047208587772776227364772332189642884962339093405198449278713856.00000000 Inf
206 1 1 12 3 1 2424508441905555049911731938434934635197844860877783702404880791994712143503620179821232636159625971485215876056622283621302377006843152536740757602263529121403212517285958919044565227296062595310649117806992854361332806243231180410322944.00000000 -41461697564428682634136688723318087999880531417325183087922518610177597124629262299294319802111946199881700476191546148660543320769752566318187918976501290740918923230451172705110561026343518243652961265727425321665684307968.00000000 Inf
207 1 1 12 3 2 2432906362046777601250413223085963301425406350344710835647561804980932973839985499347521393518667998486981448349467956150032506154578516823445337498256803057779756678876678678735032896691728452200104352519832138652399039126101452742721536.00000000 -43503850676110457920580335624337449461085473360989482036656869048004181893773570825188373497242300857216247933591489087673180563934071591193741850831109797380830902205184297369650376872402255323652449962786475580897487749120.00000000 Inf
208 1 1 12 3 3 2424508441905555049911731938434934635197844860877783702404880791994712143503620179821232636159625971485215876056622283621302377006843152536740757602263529121403212517285958919044565227296062595310649117806992854361332806243231180410322944.00000000 -41461697564428682634136688723318087999880531417325183087922518610177597124629262299294319802111946199881700476191546148660543320769752566318187918976501290740918923230451172705110561026343518243652961265727425321665684307968.00000000 Inf
209 1 1 13 0 0 -92864403394541646109791383680904328979901991151657821226623589676377784972263086140094379802255835152239118421085899931176557742364107108253352649340149867158132297924859829618732502266661078069578775091807989772835474941270246577106059264.00000000 1652752914315442679469881122355992329381973976799805440231751673044120038963651728171704921918137756491402023101945432898371479292000213193987456556676353562627329725264442042003398396242332751648824628193660354291946326327296.00000000 Inf
210 1 1 13 0 1 -306425000830458612792695036580639278590001412540797996563669022260294708660596017827842315128858270068640964688201416536950096078166403499464814843155432404608866497894033330440464948408850325229109140874901667075182672598880440530501632.00000000 4139173781384530101291463623597669719901871387675858195874564821162959690518151979255770909362734470790752628323251394038218819401854762065072357402346053202546729676796672456749946203912111652610243733062672663404299157504.00000000 Inf
211 1 1 13 0 2 297724982133004176819987387123620678058146448708366822153843744308329322603727408447450674474061335319976942978399142493424092610946522630054094356043839825458937544347377530866734930953101966280733099879175438776395556731816064038469632.00000000 -1826473027783676138512641327479237320241392595782340784753718082045175206495410958878507107828871060784755316946126770105014843568787681600880224244356974540569805533590953943288911274592395034835153294328984810967405690880.00000000 Inf
212 1 1 13 0 3 -306425000830458612792695036580639278590001412540797996563669022260294708660596017827842315128858270068640964688201416536950096078166403499464814843155432404608866497894033330440464948408850325229109140874901667075182672598880440530501632.00000000 4139173781384530101291463623597669719901871387675858195874564821162959690518151979255770909362734470790752628323251394038218819401854762065072357402346053202546729676796672456749946203912111652610243733062672663404299157504.00000000 Inf
